provider_id,hospital_name,city,state,number_of_deaths_among_cancer_patients_assigned_to_hospital_2011,percent_of_cancer_patients_dying_in_hospital_2011,percent_of_cancer_patients_dying_in_hospital_2011_2,percent_of_cancer_patients_dying_in_hospital_2011_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths_3
10090,Providence Hospital                                                          ,Mobile              ,AL,104,28.461178331081,20.0094670079074,40.4827710639907,69.3434459840153,55.1198356638183,87.2374426198526,6.66624136434359,5.55943619170892,7.77304653697826,33.4858249278323,24.14751805896,46.4354335861601,2.19012161766293,1.48889065899391,2.89135257633195,,,,62.5051249075554,48.9143843590817,79.8720190573905,8.50723219446941,6.42761151689249,10.5868528720463,13.2499101445306,7.84368177210879,22.3823612353075,69.967813135092,55.6119662757449,88.0295231899096
10092,DCH Regional Medical Center                                                  ,Tuscaloosa          ,AL,177,33.5678917078845,26.2092279334876,42.9926191100251,65.4204375864148,54.6477069021711,78.3168022339829,5.90145272016486,5.05243875330907,6.75046668702065,30.8231677188221,23.7659299253632,39.9760359138616,1.72547081752357,1.1875668642158,2.26337477083133,12.7393352592099,8.6006987980235,18.8694740576014,57.6072060663396,47.2951450442977,70.1676712834149,8.69193877318415,7.09669234257527,10.287185203793,8.15250007375705,4.82583865637034,13.7723745415471,57.7684273557496,47.5637756143932,70.1624535909773
10103,Princeton Baptist Medical Center                                             ,Birmingham          ,AL,99,20.7815092522402,13.5446454317753,31.8850079152158,60.9433649696928,47.3084904965187,78.5079738298243,4.82220979933642,3.68748834944199,5.95693124923085,26.485046001723,18.1567129081901,38.6335161689411,1.32649403372834,0.607576350828777,2.04541171662791,11.2127306420177,6.36328670914713,19.7579229409411,74.7527705260167,59.4129796475305,94.0531300477803,11.4249182513739,9.29284455960283,13.556991943145,11.5329533656664,6.38328637000422,20.837074451126,55.5871445913321,42.7667371812838,72.2507922622144
10113,Mobile Infirmary Medical Center                                              ,Mobile              ,AL,152,24.2200872118148,17.616827439753,33.2984259824334,64.2751209229124,52.7713717446259,78.2865980753235,5.36838499176505,4.45245569688345,6.28431428664664,30.215912968356,22.6946398391063,40.2298253236883,1.08507648881508,0.504777450282429,1.66537552734773,10.7881897532179,6.79228591820265,17.1348850082321,64.707717800153,53.0180599236883,78.974763484951,10.8802558998135,9.15927957269718,12.6012322269299,8.22636390468323,4.66977307365178,14.4917241212654,67.5165740802053,55.6428405594227,81.9240665950491
10139,Brookwood Medical Center                                                     ,Birmingham          ,AL,124,31.3578257146073,22.9934092992436,42.7650036908636,68.8076071269219,55.7571695221979,84.9126101468969,6.62322015934772,5.60950660722549,7.63693371146995,30.8800601255798,22.5554799890163,42.2770038067815,1.62283484021132,0.980583300784259,2.26508637963838,10.8619207361891,6.42947037144347,18.3500841069693,55.3715446270682,43.6505702012793,70.23981451444,6.79417731955247,4.88947022542582,8.69888441367913,12.9813210294476,7.94911501845966,21.1991769245066,69.5504826862387,56.1464519629746,86.1545026047006
30002,Banner Good Samaritan Medical Center                                         ,Phoenix             ,AZ,122,14.0541468412979,8.73534182372999,22.6114841780081,64.1502649846594,51.3766694804772,80.0997133371167,4.42741953182195,3.4056273091838,5.44921175446009,48.0174451314494,37.1122575259447,62.1270488689589,2.24501603589122,1.59764614861874,2.89238592316369,17.0182916612122,11.0900992805243,26.1153884866206,79.4606156228956,65.17746199447,96.8738156098387,11.9054404221059,9.98555398958473,13.8253268546271,13.9181764826066,8.64933041597562,22.3966049722397,77.8185293112076,63.6958582238523,95.0724846641846
30006,Tucson Medical Center                                                        ,Tucson              ,AZ,107,17.1879150209785,10.8268993198464,27.2861522067399,68.4746171857353,54.4304537916274,86.1424601875031,4.70403536296794,3.61293943681251,5.79513128912337,21.7981907698341,14.482693468008,32.8088916531791,0.712429832401019,0.021151673231827,1.40370799157021,,,,73.7798635898932,59.2506325866731,91.871901340132,8.5642251480945,6.51412120446057,10.6143290917284,14.6985189179256,9.00103450881881,24.0024030758846,75.277215806494,60.4505474505304,93.7404119328244
30011,Carondelet St. Joseph's Hospital                                             ,Tucson              ,AZ,102,19.501090399287,12.5784008262014,30.2337739125784,60.9933989099073,47.7330965588093,77.9374266238864,4.46858052255557,3.35107734572323,5.58608369938792,44.8745706155957,33.6028109895566,59.9273402620969,1.97395387258494,1.26594505280282,2.68196269236706,,,,71.3384058158137,56.7051107855135,89.7479622884691,9.95344831125434,7.85372672406085,12.0531698984478,12.1337279216904,7.04266792482456,20.905054000722,68.7994327168871,54.0411311025778,87.5881360288494
30013,Yuma Regional Medical Center                                                 ,Yuma                ,AZ,138,30.7254884518341,22.6966551558792,41.594483157103,75.5166237392455,62.1805361039574,91.7129510019107,6.85745734961012,5.89615242249761,7.81876227672262,18.7931448623421,12.7919743261938,27.6096781318402,0.553932837680671,,1.1629802041722,9.7925544999288,5.68250142675351,16.8753364816771,59.3883897043032,47.8178379706401,73.7586846531149,7.95444975605377,6.14821533168719,9.76068418042035,10.6098426684761,6.39253967145279,17.6093958325381,56.5508497496192,45.4703538738816,70.3315091031423
30024,St. Joseph's Hospital & Medical Center                                       ,Phoenix             ,AZ,111,14.9595255399846,9.16311619684329,24.4226308576712,61.4692696739183,48.4598969528451,77.971092631947,5.0035479769605,3.93236907287719,6.07472688104381,55.1765457251083,42.7389819618836,71.2335918733426,3.10256449317665,2.4239050250172,3.78122396133609,11.2558700843962,6.38985822621824,19.8274526400233,76.3539013711734,61.8733648955739,94.2233910251731,10.0742963454278,8.06161529424238,12.0869773966133,15.085520527823,9.37455247554617,24.275604642355,83.667248354085,68.1137832361385,102.772274781385
30038,Scottsdale Healthcare-Osborn                                                 ,Scottsdale          ,AZ,93,18.8700795953053,11.7277140410576,30.3622600863692,71.3019400113631,55.9043439441444,90.9404581236757,5.91104884709484,4.74061684864735,7.08148084554232,42.3313737039386,30.7923860593307,58.1944249532917,1.97364993578596,1.23210736567445,2.71519250589747,17.9155778059493,10.7942500572418,29.7350836249791,75.4606461895235,59.7873475763393,95.2427119478697,8.93647091392581,6.73729923868421,11.1356425891674,20.2308995382444,12.8967605616205,31.735821888835,72.7099643494185,57.3140237277476,92.2416290436475
30055,Kingman Regional Medical Center                                              ,Kingman             ,AZ,93,15.2131571055605,9.00786381869312,25.6931225623305,64.3139877190982,49.9277515402012,82.8454895070095,5.25244598699168,4.08202926690477,6.42286270707859,26.8579414650051,18.1433789958977,39.7582512001067,1.28508778399542,0.543554893689988,2.02662067430086,13.6094628375171,7.72461265501682,23.9775749280408,62.9886201007249,48.7936224041317,81.3132140371173,10.5516914732203,8.35254850510384,12.7508344413368,,,,51.3714577417677,38.5896350269236,68.38693003116
30061,Banner Boswell Medical Center                                                ,Sun City            ,AZ,130,12.8276894486557,7.85664888297381,20.9439952124816,60.1793489359338,48.1239472499182,75.2547171483119,4.78636635928338,3.79613493092894,5.77659778763781,50.9955242001607,39.973557756816,65.0565932677271,2.9128623430389,2.28548821164028,3.54023647443751,11.8351733706925,7.00518627582024,19.995375311836,84.3848513262529,70.042240426383,101.664411218228,13.0396095130663,11.1790239241045,14.900195102028,14.3182494768294,9.12747233189927,22.4610122743659,77.2415749558331,63.4743650024151,93.9948103684154
30064,University of Arizona Medical Center,Tucson              ,AZ,133,18.7703192158392,12.8694526128957,27.3768352129801,58.7205842273255,47.2862548980513,72.9198584119742,6.01560019037876,5.03692823349233,6.99427214726519,43.2085890509377,33.5401246057502,55.664139287447,2.65130945553,2.03125897915182,3.27135993190818,10.7380278964059,6.47083861067763,17.8192117036769,73.6176730865606,60.2613005011371,89.9343649342158,10.7933547331732,8.95448869927049,12.6322207670759,10.6633430756618,6.42632620804834,17.6939174682507,71.5958653581351,58.3522335553696,87.8452738491364
30065,Banner Desert Medical Center                                                 ,Mesa                ,AZ,89,13.7517936607843,7.80837000473325,24.2191172772489,62.4787161531585,47.9622464521543,81.3888060068465,4.84774640567727,3.65150486700538,6.04398794434917,46.9776096476154,34.5812348767998,63.817727043759,2.74070319242352,1.98280864900917,3.49859773583787,,,,81.9039928893466,65.2046013611317,102.880224879604,12.2994252991695,10.0517590425359,14.5470915558031,15.6492356569238,9.26453739425816,26.4339778905438,77.0685197843027,60.7522239107759,97.7669023354046
30085,Northwest Med Ctr-Tucson                                                     ,Tucson              ,AZ,104,16.2743653744067,10.1153986356455,26.1833446095115,64.6239452900445,51.0350489721828,81.8311021338879,5.47904617896472,4.37245499302799,6.58563736490145,41.543137203291,30.8032786679991,56.0275504206113,2.87729407052738,2.17619868594226,3.57838945511249,13.1753332993457,7.64761040325315,22.69851605869,77.0092173840088,61.9296354216024,95.7606083375853,10.0127269277485,7.93350831836998,12.091945537127,12.9293788237967,7.65485350112945,21.8382803465249,69.9458546253466,55.1398829511153,88.7274748770784
30087,Scottsdale Healthcare Shea                                                   ,Scottsdale          ,AZ,155,19.7146746119301,13.8619756156024,28.0384561214212,66.6452288444693,55.086305300998,80.6295957491128,5.15383197196542,4.24731356323017,6.06035038070066,38.4405021232961,29.8404706678419,49.5190648947627,1.43855197701227,0.864215329040755,2.01288862498379,11.1575629799836,6.93359893531704,17.954775407933,75.979006647107,63.4270478818875,91.0149477842818,9.75834460880718,8.05505077352239,11.461638444092,14.3854774524631,9.55629414288144,21.6550430994714,85.3108525263917,71.7264940386744,101.467967399265
30088,Banner Baywood Medical Center                                                ,Mesa                ,AZ,162,16.0815829833172,10.9467425314632,23.625047406203,69.0294549639608,57.3490928948295,83.0887711050631,5.19027629222128,4.30323651041724,6.07731607402532,50.9283512844677,41.0017944006083,63.2581330273601,2.67931957408988,2.11732386612681,3.24131528205295,16.6913476321374,11.3573142925673,24.5305429259089,82.199767340435,69.3809673661514,97.3869637066785,9.95652692626255,8.28983226519423,11.6232215873309,23.3636067466278,17.0589440466904,31.9983533984905,77.5995376739107,65.103628322241,92.4938963063527
30089,Banner Thunderbird Med Ctr                                                   ,Glendale            ,AZ,88,13.8261929999421,8.02639854991092,23.8168602870798,64.6132761639906,49.9439366401234,83.5912372452065,6.07664752266544,4.87350155204754,7.27979349328333,49.6728830384857,37.193411291868,66.3395806852101,3.22519350915942,2.46292457217314,3.98746244614571,12.8942862193373,7.31861666496444,22.7177654900441,80.2856800547132,63.3985241265839,101.670985415652,10.6536076695518,8.39296839851887,12.9142469405847,19.7331337346291,12.4257625851003,31.3378405809623,83.6758719631283,66.609767802378,105.114486655512
30093,Banner Del E. Webb Med Ctr                                                   ,Sun City West       ,AZ,145,10.4897447467411,6.32266422242986,17.4032244922055,63.3543089246398,51.5792844147339,77.8174514218762,4.11833856162735,3.18081425188993,5.05586287136476,40.7106406284476,31.4634835029749,52.6755487904541,1.72777122991411,1.13379038599762,2.3217520738306,8.84457162179049,5.02072037265254,15.5807217623739,85.3687958139786,71.6253804751099,101.749285663639,11.599986120657,9.83843405307875,13.3615381882353,18.9163862121579,13.053626901077,27.4122793641357,75.4205789906269,62.6008654707116,90.8655765780538
30103,Mayo Clinic Hospital                                                         ,Phoenix             ,AZ,211,16.5758156588267,11.9536771894538,22.9852003195979,58.6352035768989,49.2674076831383,69.7842094842155,4.04925865431556,3.27196308146756,4.82655422716357,27.1852472285388,21.011431379098,35.1731233128632,0.839729870473847,0.347264047948006,1.33219569299969,9.2035183414646,5.86786109474924,14.4353706561786,74.6329261689768,63.8133311329203,87.2869911295139,12.0286442081034,10.5681523475207,13.489136068686,7.70655014452106,4.78911868786424,12.4012201410911,85.7304378121642,73.9971552437951,99.3241962241738
40004,Washington Regional Med Ctr                                                  ,Fayetteville        ,AR,105,15.0181759382601,9.19912390276161,24.5181618267829,64.3577264845584,50.8253609408753,81.4931144921822,3.72367432608711,2.62241328777027,4.82493536440396,16.1096649078356,10.0133670610881,25.9174862820368,0.415972540738953,,1.11369094027038,,,,76.6777207574521,61.664026845564,95.3468847450199,9.19312746778983,7.12392388678209,11.2623310487976,23.0027152994457,15.5367324417698,34.0563830348798,49.3580487111611,37.4039623920383,65.1325906875555
40007,St. Vincent Infirmary Med Ctr                                                ,Little Rock         ,AR,114,27.1867016611354,19.419750911801,38.0600529104848,70.4154088088618,56.8492618965968,87.2188948862316,6.80380718329111,5.74671121160625,7.86090315497598,33.0613392045338,24.2448106518952,45.0839631495246,1.3313507686551,0.661613727342584,2.00108780996763,11.142924127556,6.59604782142024,18.8241142990583,65.771321159887,52.280597069346,82.743253321669,7.65380710306155,5.66758703899546,9.64002716712763,19.0638511927267,12.5464673136825,28.9667532072626,56.5147593811579,44.1404820970235,72.3580232062202
40014,White County Medical Center                                                  ,Searcy              ,AR,80,18.2950007174256,11.0264487322683,30.3549274455973,70.6245398273411,54.4669110960672,91.5753349226339,5.41906515075341,4.1571983190695,6.68093198243732,16.9557374139666,10.0399205707321,28.635389017866,0.291266732809817,,1.09073904281719,,,,63.9639744848246,48.6028002100394,84.1801298323173,7.72771556276414,5.35674330820591,10.0986878173224,15.7941666838736,9.16614515038135,27.214897554574,42.8856277164307,30.6372578974108,60.0307335203038
40016,University of Arkansas for Medical Sciences,Little Rock         ,AR,149,19.5634818381742,13.7541272856024,27.8265435301887,60.857985368652,49.6017896483964,74.6685635616133,4.67461385703281,3.74967847052294,5.59954924354269,34.3516653584919,26.2353530554297,44.9788844239545,1.54555284019264,0.959547873984104,2.13155780640119,14.3562440965357,9.61581135466618,21.4336301906862,64.9405625329657,53.0999923701732,79.4214174777719,9.44973772554994,7.71183949127467,11.1876359598252,11.5208211476,7.15872224710128,18.5409232728273,61.4519261164177,50.1908406675123,75.2396089245426
40020,St. Bernards Medical Center                                                  ,Jonesboro           ,AR,153,26.3121148004128,19.4381639201626,35.6169125908015,69.058201521189,57.1267760800916,83.4816092309318,5.33744856063711,4.42461601013012,6.25028111114411,25.1296941929129,18.4277399447951,34.2690710917964,1.07604218311727,0.497705127669125,1.65437923856541,12.5049182498056,8.06243669770763,19.3952506292277,60.5188054283456,49.2683272973577,74.3383429351858,7.69033727824641,5.97517954847112,9.4054950080217,12.6797486561159,8.17597017157267,19.6644584811819,55.2778007980882,44.735265898723,68.3048418219045
40026,Mercy Hospital Hot Springs                                                   ,Hot Springs         ,AR,164,20.2852928397927,14.4901979167837,28.3980321013781,68.7108710888373,57.1776642967786,82.5704208776645,6.07763843028897,5.19601669864743,6.95926016193051,25.1491630712915,18.5807854094522,34.0394869887826,1.06245494855939,0.503891917460783,1.62101797965799,12.9046155002169,8.40891083521636,19.8038847684076,71.4069913635341,59.5141117216375,85.6764600543976,9.12672203384492,7.47020756476402,10.7832365029258,16.572181090797,11.4360909361391,24.0149529799811,61.557211631876,50.6371720701378,74.8321864942024
40027,Baxter Regional Medical Center                                               ,Mountain Home       ,AR,117,12.4029564570088,7.47563040971555,20.577974089587,62.0312616825658,49.459292162587,77.7988777777462,4.50511081711262,3.46151887304896,5.54870276117627,23.1018431676724,15.9468904138224,33.4670361364707,0.75624798595083,0.0950665987577919,1.41742937314387,,,,73.3358272100216,59.2792301934053,90.7255970604094,8.9266569709188,6.96581016654285,10.8875037752948,16.1854659526786,10.4364100591037,25.1014771000493,33.1647429173612,24.0252122166502,45.7810804273518
40036,Baptist Health-North Little Rock                                             ,North Little Rock   ,AR,83,26.5906837328339,17.8173590071252,39.6840216946203,70.0283739707625,54.3638509680141,90.2065080686484,6.28422629138003,5.04540294307515,7.5230496396849,34.0312902876857,23.7874598873092,48.6865232408696,1.34759439447087,0.562721586110649,2.13246720283109,,,,60.8318024496875,45.9679671624312,80.5018889828604,8.52908693767266,6.20141200924127,10.856761866104,,,,61.761842283642,46.9282200493743,81.2842498235839
40055,Sparks Regional Medical Center                                               ,Fort Smith          ,AR,95,13.1400572146443,7.62806979938599,22.6349663997601,68.7707536720985,54.1171757897201,87.3921539994117,5.85657043938052,4.69853443188329,7.01460644687776,26.3734937350614,17.9522190770262,38.745136119882,1.0180795440114,0.284390616828753,1.75176847119404,,,,75.3064717288504,59.6657985563902,95.04715970387,9.4890201744855,7.31313982434479,11.6649005246262,11.0007795958594,6.08947529079936,19.8731657388483,58.355230714275,44.6839702681692,76.2092744059958
40062,Mercy Hospital Fort Smith                                                    ,Fort Smith          ,AR,121,19.8049615449496,13.2714307994698,29.5549521165874,60.6850836674806,48.3874010004016,76.1082286626338,5.23552611214456,4.20944092943205,6.26161129485706,22.0353300221341,15.1082435321501,32.1384658746804,0.866778687616346,0.216688939086534,1.51686843614616,,,,50.33881289673,39.161134225275,64.7069124524112,7.43182298429292,5.50387033672379,9.35977563186205,,,,42.8851186880476,32.4977825164495,56.5925814771211
40114,Baptist Health-Little Rock                                                   ,Little Rock         ,AR,271,32.2851840275803,26.334809654468,39.5800509428736,65.5003896340793,56.6306898620543,75.7592932854405,6.31781970479772,5.63155804860018,7.00408136099525,32.7496264142156,26.7159833505753,40.1459312276294,1.8378568694092,1.40306678080883,2.27264695800958,18.170678214492,13.8689371866675,23.8066942210985,57.2162515558475,48.7953241633036,67.0904333199204,7.78821033040622,6.49876575086986,9.07765490994259,12.0203577698213,8.5405157481616,16.9180650414004,62.7654614098305,53.9881826794412,72.9697306053069
50006,St. Joseph Hospital-Eureka                                                   ,Eureka              ,CA,86,29.7484618683488,20.2502949351986,43.7016342904897,69.6525742024116,54.2977631748847,89.3495571336261,5.16453081347259,3.94772944279618,6.381332184149,47.2849314069192,34.8086065033509,64.2331010275235,1.95314910131017,1.18222860620797,2.72406959641237,,,,52.0751767369489,38.8767463477252,69.7543978585323,7.0766761757392,4.79037922526602,9.36297312621238,13.4369141989994,7.62838854119669,23.6682573542522,63.7799160596541,48.4646781150419,83.9348954907014
50007,Mills-Peninsula Health Services                                              ,Burlingame          ,CA,106,29.7446390308662,20.7921009558682,42.5519072341185,61.798305756757,48.455706560299,78.8148778648635,4.15633128927245,3.06016901115037,5.25249356739453,42.4945959404904,31.5082946669336,57.3115969376989,1.66693132957078,0.972443316549825,2.36141934259172,,,,55.234525133128,42.8803943300168,71.1479643401161,9.4803290814008,7.42070576564049,11.5399523971611,,,,70.1679102437117,55.685041855188,88.4175617713193
