provider_id,hospital_name,city,state,number_of_deaths_among_cancer_patients_assigned_to_hospital_2012,percent_of_cancer_patients_dying_in_hospital_2012,percent_of_cancer_patients_dying_in_hospital_2012_2,percent_of_cancer_patients_dying_in_hospital_2012_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_3
10078,Northeast Alabama Reg Med Ctr                                                ,Anniston            ,AL,97,37.6611744556746,27.2765322234178,51.9994275578419,71.693240365294,56.5171313232077,90.9444728304036,5.89996235962202,4.77455077654699,7.02537394269705,25.5058988107773,17.2303335337081,37.7561393616043,0.9165746422511,0.201452757338974,1.63169652716323,16.984969968237,10.552122680358,27.3394475747441,46.8743303378594,34.9925459399935,62.7905968428421,7.55677526624178,5.39980531327594,9.71374521920761,,,,64.366644163745,50.5568574093551,81.9486236526942
10085,Decatur General Hospital                                                     ,Decatur             ,AL,89,22.6321042514748,14.7528577927547,34.7195201123118,68.7511049023397,53.7008361172844,88.0193823233816,4.56607887498947,3.39142611916617,5.74073163081277,28.0986619804418,19.1277407397624,41.2769503640257,1.42527435097637,0.678863077541332,2.1716856244114,,,,65.7292144895829,50.8076369311302,85.0330757022573,8.78078839944721,6.52944254733113,11.0321342515633,,,,44.751916279056,32.6923047753611,61.2601046151086
10090,Providence Hospital                                                          ,Mobile              ,AL,100,25.6023535705076,17.4269946275122,37.6129402894557,63.1009040378326,49.3823334337841,80.6305375530864,4.59079392847111,3.48250107714544,5.69908677979677,26.4686516912273,18.1477077320313,38.6048493119022,1.07825140737259,0.374007302554444,1.78249551219073,,,,67.3433368438086,52.9947430189703,85.576884779595,10.0150911017923,7.89093100308027,12.1392512005043,12.8632559281427,7.46615236715489,22.1617969920901,67.117209541598,52.814534680657,85.2931838534328
10092,Dch Regional Medical Center                                                  ,Tuscaloosa          ,AL,198,30.5102476227349,23.7725967035482,39.1574896764082,62.8081078520247,52.6557385025645,74.9179201381714,4.92142909026409,4.13280867201312,5.71004950851506,29.361291883793,22.7866545486097,37.8329104540661,1.19232301878345,0.691208823353823,1.69343721421307,8.05774478229853,5.00520357066931,12.9719501035153,58.3029409628073,48.4706512550988,70.1297143094404,9.30671642262375,7.79524224549217,10.8181905997553,7.76725523909949,4.67969783699426,12.8919122667262,64.8149695046952,54.6277739705724,76.9019120961731
10103,Princeton Baptist Medical Center                                             ,Birmingham          ,AL,82,33.930499687246,23.4190977146192,49.159827720755,76.9435027091594,60.0967354807374,98.512881969305,6.22553458642579,5.00157631271082,7.44949286014076,37.1183024603989,26.0962938755732,52.7955572584689,1.83292673942349,1.05518519053943,2.61066828830755,23.2859955668142,15.0116831856513,36.1210387157636,59.6415080399521,44.9375784674254,79.1566791668173,7.41063656962542,5.06479149410775,9.7564816451431,13.7373620479972,7.60429492376035,24.8169117491873,55.8651329685512,41.9646753089614,74.3700042623096
10113,Mobile Infirmary Medical Center                                              ,Mobile              ,AL,173,31.5488034606304,24.3769622631313,40.8306412035126,62.8620774416266,52.1344189617901,75.7971577888545,5.48933503099804,4.64604429017761,6.33262577181846,29.0945820730783,22.2186988776664,38.0983022753848,1.17204943843914,0.636196002084168,1.70790287479411,16.8383898229968,11.9584700844371,23.7096693665013,63.6671313615413,52.6639481048904,76.9692315459225,9.01082181506549,7.39456620074711,10.6270774293839,14.7524222788906,9.9616947574535,21.8470820872995,65.6875820291039,54.7824358283926,78.7635373926537
10139,Brookwood Medical Center                                                     ,Birmingham          ,AL,124,26.4224303591129,18.8738957661733,36.9899693593424,66.3660883233591,53.5802377953222,82.2030259770222,5.93671702126545,4.94131887394328,6.93211516858763,25.2091804222342,17.8232633149898,35.6558036723995,1.22401235145019,0.591505089168337,1.85651961373204,15.6809388141713,10.1109424302704,24.3193791072954,61.068202478797,48.6916411740938,76.5906686253886,8.36493616164108,6.45715066582693,10.2727216574552,13.5619828454772,8.42734381802749,21.8250711816892,64.4214448253866,51.6618893979417,80.332380440497
20001,Providence Alaska Medical Center                                             ,Anchorage           ,AK,81,29.4539157630645,19.7368926213696,43.9549006229278,62.0120274241675,47.1223229670525,81.6065784351172,4.90682173802133,3.67551880163675,6.1381246744059,24.5409249193899,15.829792222667,38.0457928586548,1.27805976534048,0.495651186996872,2.06046834368409,,,,56.4180143406425,42.2524874585266,75.33266166318,9.65269547054829,7.29277357466439,12.0126173664322,,,,57.5886351147513,42.9906535147873,77.1435329132464
30002,Banner Good Samaritan Medical Center                                         ,Phoenix             ,AZ,103,20.6285820067825,13.5795521764252,31.3367031608971,65.7046787612007,51.7978041934168,83.3453247360098,6.2663508939375,5.17431586063357,7.35838592724142,55.3024119861492,42.7410185093049,71.5555426181518,3.3008170816903,2.60690370533019,3.99473045805042,12.3029382087616,7.14041212301584,21.1979765258532,73.1122392132408,58.294443756756,91.6965525064238,8.68366194184495,6.59066166546023,10.7766622182297,11.4238244986123,6.48532416691187,20.1229364664493,81.5413003390205,65.9918462006379,100.754624151038
30006,Tucson Medical Center                                                        ,Tucson              ,AZ,114,12.5812375367978,7.45017657607721,21.2461458249993,67.4833772806456,54.046471885689,84.2609341611401,4.95945537737645,3.92154877524858,5.99736197950432,29.8503598284303,21.2178266911549,41.9950636253529,1.1784128553022,0.518894385047628,1.83793132555677,12.4064242119085,7.20154488364482,21.3731031622661,70.3987849079742,56.6898146195502,87.4229162642223,7.82609094360402,5.83683351241813,9.81534837478991,15.5169990907347,9.7730229429462,24.6369278152208,75.8617889470077,61.167103250499,94.0867021063873
30011,Carondelet St. Joseph's Hospital                                             ,Tucson              ,AZ,93,11.6204569697301,6.43429052101419,20.9867769794244,57.3187727422831,44.0013043736054,74.6669162528805,3.78957026184797,2.64041865970037,4.93872186399557,43.2752642663637,31.8564133927708,58.7871733780491,2.18938701377196,1.45917997473281,2.91959405281111,,,,79.6889379289165,63.4420538320261,100.096488758897,9.63283397114743,7.4303637686796,11.8353041736153,20.5557271898274,13.2554569294301,31.8765262149871,64.6755546792241,49.9913754494248,83.6729802983132
30013,Yuma Regional Medical Center                                                 ,Yuma                ,AZ,105,18.1452592895673,11.703066339765,28.1336895072441,67.9671508485628,53.9391971587581,85.6433509915751,5.98462345064467,4.90283799411591,7.06640890717342,15.5578200054221,9.66962483113234,25.0315568130234,0.243844474593402,,0.93124494778703,,,,63.0638768565495,49.4442694115257,80.4350557003269,8.99940424617593,6.92604836431063,11.0727601280412,,,,66.1580036812528,52.4144076603324,83.5053117351378
30024,St. Joseph's Hospital & Medical Center                                       ,Phoenix             ,AZ,111,11.9855073710105,6.95837906542723,20.6445187291225,50.5253112963771,38.8791955141813,65.6599769577193,4.70392829270782,3.65204792426112,5.75580866115452,43.4520061469724,32.6402007334233,57.8451356232976,2.69444585544066,2.02604801495432,3.362843695927,19.3819363110965,12.6311098728776,29.7408112943457,70.4543999343444,56.5816888573562,87.7284254031807,9.9907222954446,7.9746826678314,12.0067619230578,16.1176360440938,10.151064542445,25.5912264732089,74.9767786795412,60.3730645781233,93.1130029665234
30038,Scottsdale Healthcare-Osborn                                                 ,Scottsdale          ,AZ,94,13.4992182221044,7.8364664421933,23.2539619677094,62.1037354215388,48.0038608962148,80.3450781104279,4.46374829509091,3.32052299001204,5.60697360016978,42.2740853569841,30.9989858818911,57.6502179645031,1.90559028764668,1.17914900399345,2.6320315712999,13.2707949196865,7.53235328759693,23.3810060516376,83.2917123013235,66.7004707111698,104.009900741595,9.30885911319104,7.11774728387472,11.4999709425074,24.0983522422944,16.0036749491159,36.2873266696647,82.7270049690725,66.4299436674558,103.022176044772
30061,Banner Boswell Medical Center                                                ,Sun City            ,AZ,124,15.6140878394797,9.95679229947545,24.4857712932137,61.0524299390075,48.7510284809445,76.4578577642596,5.05451786073034,4.05893874597354,6.05009697548715,49.1863744206258,38.1764881435721,63.3714504997847,3.03362199912314,2.40099974444659,3.66624425379968,16.2243841706747,10.2158495188653,25.7668871523157,84.6213214129862,69.8723781516643,102.483531076284,12.8816093388404,10.9734769998581,14.7897416778227,15.0639014224571,9.60320991510203,23.6297163210657,82.6210121958463,67.8963536947687,100.539002240884
30064,The University of Arizona Medical Center,Tucson              ,AZ,144,18.0406337668172,12.452733589094,26.1359856757447,59.1203285622381,48.0219545783118,72.7836523939726,4.9327132689964,4.00892276949755,5.85650376849525,37.4792368515573,28.9010621588804,48.6035145439631,2.22329833628501,1.63629282363473,2.8103038489353,12.9473556672644,8.34802865968685,20.0806712109362,70.1309593939145,57.5812577913852,85.415839357485,9.41188047687008,7.64133858782194,11.1824223659182,9.88016092342015,5.95395643053734,16.3954138750506,78.3610831283565,64.987958533985,94.4861092357301
30085,Northwest Med Ctr-Tucson                                                     ,Tucson              ,AZ,100,13.3308236011019,7.893759065321,22.5128302514854,65.7443440321744,52.0070933267956,83.1101777801898,4.6748572498357,3.56667561428663,5.78303888538477,46.5331583171743,35.0585353828543,61.763413654473,2.50603902029927,1.80186558548043,3.21021245511811,,,,80.4809411998719,64.6339452483129,100.213314714628,11.2716358410041,9.14768889905359,13.3955827829546,16.0096184977312,9.9485694375615,25.763290496339,64.4363544169406,49.9166891067797,83.1794705306616
30087,Scottsdale Healthcare Shea                                                   ,Scottsdale          ,AZ,159,22.8092563134494,16.5921813577783,31.3558634849862,65.8580358396111,54.5300031111157,79.5393478304674,5.42243934018154,4.54332447517663,6.30155420518646,46.2635227833137,36.9374903372458,57.9442057589931,2.23307445238024,1.67445724177822,2.79169166298227,10.9759924940221,6.91196538407871,17.4295449317975,69.7619163129523,57.8608797996757,84.1108013653577,9.50970954150946,7.82479321619491,11.194625866824,12.7171333882652,8.288199657495,19.5127395934148,85.4358706106877,72.0651072874489,101.287408868917
30088,Banner Baywood Medical Center                                                ,Mesa                ,AZ,178,14.152594191353,9.5599702110632,20.9515215971414,64.2335799465076,53.4059651085158,77.2564035564352,4.22463073504171,3.39331987231414,5.05594159776927,44.7025420102151,35.8405882003184,55.7557049846994,1.94955020816586,1.42130916280777,2.47779125352396,8.95261398230975,5.39398789052272,14.8590057565889,82.1782916250088,69.891581916337,96.6249643982723,11.2221431867847,9.62884827188966,12.8154381016798,17.0734207298312,11.9983308306914,24.2951873499084,77.3253554316883,65.4984778353629,91.2877793536863
30089,Banner Thunderbird Med Ctr                                                   ,Glendale            ,AZ,97,,,,61.6218622464829,47.7347994681452,79.5489653048304,5.84681561077983,4.72129702599658,6.97233419556308,46.5944673934529,34.8871910913934,62.2304153404639,3.19310488016669,2.47791500300673,3.90829475732665,14.7628978205794,8.89371194513239,24.5053081778918,86.7566380698615,69.946440182931,107.606823585308,11.3227283403805,9.16555330735947,13.4799033734015,20.7121951924195,13.3538388546857,32.1252213956705,89.1857473883581,72.5170084354769,109.685957940437
30093,Banner Del E. Webb Med Ctr                                                   ,Sun City West       ,AZ,127,,,,57.6364591255492,45.8150747633717,72.5080432082357,4.02088021501394,3.03728233358105,5.00447809644684,44.5111797011936,34.2448585713941,57.8552577246428,2.0518742869847,1.42686528446142,2.67688328950798,10.0740238729166,5.71873642078705,17.7462204103695,92.5123360388508,77.2233720902325,110.828264652377,12.4290903512383,10.5439213091225,14.3142593933542,20.173887348366,13.7284948454546,29.6453278619479,76.9905932660536,63.1462875698451,93.870149451027
30103,Mayo Clinic Hospital                                                         ,Phoenix             ,AZ,206,13.9167665356119,9.72727051764894,19.9106615216803,54.4312286441836,45.2939395680774,65.4118118222489,3.44209697523197,2.66934454915166,4.21484940131229,27.0191015466461,20.8344771453308,35.0396049440375,0.810994549058601,0.319963374491305,1.3020257236259,10.3603553585342,6.81718113427309,15.7450654516828,79.90521881521,68.5158205433105,93.1878789931528,12.4642827601404,10.9832212629925,13.9453442572883,14.9833748596997,10.5889796432874,21.201431086762,83.5417281190665,71.9513235749381,96.9991932094355
40004,Washington Regional Med Ctr                                                  ,Fayetteville        ,AR,89,17.5505490304212,10.7498943583743,28.6534696063561,59.9558283395591,45.9141707264465,78.2917625431953,3.98678718446397,2.81214051545655,5.16143385347138,18.7687964538137,11.6659629218299,30.1961974922369,0.460225409671038,,1.20663281535199,,,,73.0859061605616,57.3046943748373,93.2131256886332,11.5316425711141,9.28030838502244,13.7829767572058,,,,51.8162298507129,38.805474574092,69.189249852248
40007,St. Vincent Infirmary Med Ctr                                                ,Little Rock         ,AR,124,28.7371399339663,20.7222583233481,39.8519890399153,65.8061083692047,52.9902705979152,81.7214905649091,5.80332632294393,4.80788007217983,6.79877257370803,33.4090093660838,24.6832096215584,45.2194801217512,2.25760650315145,1.625068674431,2.89014433187191,11.8688616532446,7.15154186007972,19.6978329568624,65.2879119237303,52.5018483888114,81.1878357461628,9.5436234195143,7.63574572838207,11.4515011106465,10.6536138866588,6.1836784507104,18.3546880308712,51.0045740691969,39.8363283821959,65.303874167853
40016,University of Arkansas for Medical Sciences                                  ,Little Rock         ,AR,138,24.2334716503299,17.6265542514798,33.3168434311566,54.0925406419825,43.3802816130884,67.4500681946175,4.78110053032865,3.83736461874928,5.72483644190803,28.659344807294,21.2483689836805,38.6551102070093,1.44452280433924,0.844843350086717,2.04420225859176,13.3615473937799,8.79162450735955,20.3069351525167,61.433669710225,49.468006811777,76.2936697333541,8.68257215870589,6.87380278452769,10.4913415328841,7.7977151563605,4.31667986401841,14.0859094431736,58.6076888517218,47.0636671346904,72.9832884188579
40020,St. Bernards Medical Center                                                  ,Jonesboro           ,AR,151,24.4485513469642,17.8566169398884,33.473958979874,64.8871723236703,53.3283450106678,78.951355631221,5.34195150104019,4.43969152080682,6.24421148127357,24.7074097215002,18.0470548709137,33.8258014680252,0.824805207514006,0.25148086338181,1.3981295516462,15.0170657009124,10.0586144738546,22.4198136683433,59.481895877032,48.2569934238612,73.3177864200844,7.90784569655849,6.17856931768086,9.63712207543612,12.8614360146791,8.29333967145872,19.9457085942061,56.0996861853944,45.3449477443426,69.4051916840591
40026,Mercy Hospital Hot Springs                                                   ,Hot Springs         ,AR,146,13.0206274312786,8.39831938597336,20.1869839562569,63.3275637282543,51.7831734542673,77.4456268366385,5.12324582522224,4.20577766990374,6.04071398054073,21.7424063707741,15.453593789931,30.5904400761389,0.826489757773728,0.243501661289502,1.40947785425795,7.82260744148472,4.44049717245083,13.7807062603753,78.9707031042666,65.7137818194939,94.9020399695245,10.641067868772,8.88264341892067,12.3994923186232,16.6178351739196,11.2227999709622,24.6063768918696,59.1340064247786,47.7985696134177,73.1576435053853
40027,Baxter Regional Medical Center                                               ,Mountain Home       ,AR,102,,,,63.4842573483782,49.8687432255644,80.8171746547859,4.33966710930668,3.24229756235426,5.4370366562591,23.3330564555538,15.6362481143061,34.8185523520788,1.11358918321666,0.416286089252094,1.81089227718123,,,,82.3856860364829,66.5958599552684,101.919267477903,10.1998134065119,8.09658897229325,12.3030378407306,20.8781563601311,13.7403007687025,31.7240081083934,37.7563104420647,27.3518773582322,52.1185057803175
40036,Baptist Health-North Little Rock                                             ,North Little Rock   ,AR,101,22.795368159269,15.3976131154044,33.7473610761631,66.1881585243022,52.2663116453356,83.8182797088405,5.92302898914013,4.82001489783804,7.02604308044223,32.326886871719,23.2030658523762,45.0383419788422,1.0774423878442,0.376552573025228,1.77833220266318,10.9589515816782,6.22007775146646,19.3082184127443,68.0942577526694,53.5829676418331,86.5354821308354,9.89642166662513,7.78237886804669,12.0104644652036,12.4657574293823,7.23452027030205,21.4796700378464,57.2289799600087,44.1336860847914,74.209893571335
40055,Sparks Regional Medical Center                                               ,Fort Smith          ,AR,108,9.68223255278476,5.36079259326317,17.4872699466146,65.9942639159996,52.3731175999425,83.1579838932367,5.01039735573933,3.94369859513864,6.07709611634002,25.5603621213333,17.7575076480038,36.7918811988875,0.648860265353061,,1.32667417786842,,,,82.2862361150921,66.6756597889218,101.551670810968,10.6764977232285,8.63205708472458,12.7209383617323,20.5875882809026,13.6720642147632,31.0010825407244,54.2060477384208,42.0779584622356,69.8298044582422
40062,Mercy Hospital Fort Smith                                                    ,Fort Smith          ,AR,98,16.9601106083166,10.5411526381523,27.2878461891577,65.275189107068,51.2758177104782,83.0966818905119,4.93883638699053,3.81934471471857,6.05832805926248,24.000066981285,16.083333450481,35.8136711447054,0.92911798427633,0.217757796716245,1.64047817183642,,,,73.6496996518118,58.4502959399802,92.8015533808762,8.5470339911708,6.40141017140504,10.6926578109366,19.5274144286962,12.5923489693104,30.281873159598,43.5384285331478,32.0531588543991,59.1390935210698
40114,Baptist Health-Little Rock                                                   ,Little Rock         ,AR,250,28.5649124311907,22.7686707472232,35.8367087503826,63.9899456948857,54.8964343524951,74.589783440977,5.90790970255474,5.20628283530891,6.60953656980057,29.2090879171177,23.3194991547555,36.5861552723755,1.62440719445448,1.17857143502603,2.07024295388293,12.4369410090521,8.83476483935426,17.5078232952659,60.1439382959113,51.2098329355449,70.6366942906313,7.75954315205009,6.41480128729366,9.10428501680652,11.8558058982223,8.28446929224365,16.9667034227434,52.0182014218353,43.7317982656468,61.8747315792002
50007,Mills-Peninsula Health Services                                              ,Burlingame          ,CA,112,28.1342964653571,19.5456147987581,40.4969936095793,60.4177732370063,47.459670351083,76.9138785818602,4.05915389265044,3.01178331317679,5.1065244721241,29.5449695994391,20.7731698792384,42.0208005666096,1.01581973312724,0.350287554270348,1.68135191198412,,,,64.2794783835504,51.1729216150175,80.7429243994692,11.7111383396735,9.7037421981017,13.7185344812454,,,,57.7614542897743,45.1134140099431,73.9555113460119
50025,"University of California, San Diego, Medical Center                          ",San Diego           ,CA,153,29.4219706911223,22.0326119037131,39.2895932235512,66.9514074759916,55.3393078986562,81.0001269120518,5.09852254645294,4.20252390029786,5.99452119260802,55.1482938642548,44.5758552512623,68.2282885879587,2.97235808287892,2.40301238717675,3.54170377858108,10.2844507166686,6.29827641585195,16.7934716674828,60.8842383063612,49.7341309505126,74.5341358801318,7.80646106369453,6.08918519172075,9.5237369356683,10.720037067933,6.66225498246312,17.2492939763424,70.5300058888167,58.1874181927056,85.4906762524157
